,Lat,Long,Incidents,closest_police_stations_distance,closest_bike_lockers_distance,closest_lcbo_distance,closest_subway_stations_distance,closest_pawn_shops_distance,closest_bike_stores_distance
14586,43.71802685404412,-79.5176914559406,1.0,3604.546976238897,5634.349041086979,687.7265567068441,5041.1957126152,7093.762029209857,6516.475869328241
14599,43.71802685404412,-79.48553042128712,1.0,2624.209149238925,3096.284879124931,1363.0862421796182,3096.284879124931,4502.086502098917,5910.002870494094
14608,43.71802685404412,-79.46326508960396,1.0,3064.3400011994872,1454.2053562980366,1397.9938884556,1454.2053562980366,2707.881537753279,5128.7610481397305
14615,43.71802685404412,-79.44594760940593,8.0,2314.3039037702297,868.232990486054,1196.718445640851,281.7254462008761,1312.4867233164312,4309.2938125529045
14618,43.71802685404412,-79.43852583217821,1.0,2195.40664475658,1167.3867513281457,626.8858965482868,511.92589677180143,714.6257098885106,3770.7136467742735
14619,43.71802685404412,-79.43605190643564,2.0,2190.9157229583093,1313.2933945596883,453.4056236494962,694.2286937653937,515.4545230602546,3595.3756181681183
14620,43.71802685404412,-79.43357798069307,2.0,2204.524694717107,1471.7904829391182,312.4968428143356,883.9296895364855,316.5235192014319,3422.6716331674743
14621,43.71802685404412,-79.4311040549505,2.0,2235.903085852364,1639.2299665453043,263.0946199007886,1077.1270927406313,119.04295010956425,3253.021245755287
14622,43.71802685404412,-79.42863012920792,1.0,2284.318748358021,1813.1360986899858,346.79989379827606,1272.2290330439773,87.43925154733708,3086.9279530441017
14626,43.71802685404412,-79.41873442623762,2.0,1977.593319157376,2546.3331936886543,1057.990814847275,1543.4149235050345,881.161929780854,2472.274358507233
14630,43.71802685404412,-79.40883872326732,2.0,1483.2597801786326,3309.356802212888,1408.1661621646035,964.6500058393218,1678.419514195417,1991.8158559402311
14646,43.71802685404412,-79.36925591138613,2.0,2842.131475626346,5598.313560986884,1064.2716159095341,2800.1914284320233,4868.071901936569,1470.181078247511
14647,43.71802685404412,-79.36678198564357,1.0,3020.0766780083777,5650.500546606858,947.0316930665074,2973.5067140358065,5067.430915505705,1403.8610481616395
14661,43.71802685404412,-79.33214702524752,5.0,1856.9951201125907,5750.18137137492,1760.2580770157526,3810.0638553008644,3864.8115560496076,2765.948752533883
14663,43.71802685404412,-79.32719917376238,1.0,1467.8430761957757,5368.58077722711,2037.0873111517258,3703.9436748105527,3768.370530740629,3119.927540373182
14672,43.71802685404412,-79.30493384207921,1.0,516.8421500141321,3696.2545818226326,1413.1954427856815,2151.5294775463008,3850.3071862136694,2945.8542863224898
14684,43.71802685404412,-79.27524673316832,1.0,1442.3989128620483,1658.9084810570562,1886.5559554800261,869.155991045783,5067.393809332244,3608.0976207644762
14698,43.71802685404412,-79.24061177277228,1.0,3282.903592203172,1143.6189489768592,1052.5001546960784,2455.162664741462,7267.476487569493,5704.637898447924
14700,43.71802685404412,-79.23566392128713,1.0,3645.7431636197884,1540.5927589034422,842.4040141877252,2768.70735540669,7613.512798739963,6050.07379586998
14759,43.71983283272059,-79.58943530247524,2.0,2689.2629736886406,8680.32422284245,2462.9337548503404,8808.06357894016,4465.461798763644,9123.00577216344
14774,43.71983283272059,-79.55232641633663,2.0,3690.1581920833705,8004.857828279738,1897.1719025878465,7009.360021272262,5496.661300015942,7427.0172599621665
14779,43.71983283272059,-79.53995678762377,1.0,4214.483120614148,7109.939624585552,1074.4704736683927,6190.4196590427555,6132.634383978544,7055.679749584182
14788,43.71983283272059,-79.5176914559406,3.0,3752.9850210457657,5586.466498457427,608.4557158956868,4885.524934312883,7097.2432328886425,6716.760071504961
14789,43.71983283272059,-79.51521753019802,2.0,3624.6494534882395,5409.787150943213,418.85549454530053,4760.217895778685,6897.989505520566,6707.760557997569
14791,43.71983283272059,-79.51026967871287,1.0,3388.6596497343985,5014.133859943631,155.99092465019208,4525.553806592764,6499.5013880460065,6707.541896645337
14792,43.71983283272059,-79.5077957529703,1.0,3282.492603464027,4816.495134853543,260.77738793666606,4417.044211673113,6300.268221385782,6645.7987229932
14812,43.71983283272059,-79.45831723811881,2.0,2959.5877908474313,1015.2124675106166,1448.8992238586593,1015.2124675106166,2320.1436312296432,5055.933742961479
14818,43.71983283272059,-79.44347368366337,2.0,2452.9616086930523,761.2601851237589,970.3256898883919,444.58498202971373,1135.7948262532457,4217.017297255698
14822,43.71983283272059,-79.43357798069307,3.0,2403.996914034622,1366.8610988507487,181.51692728477303,958.2222409693564,388.7123770161891,3529.61058070195
14824,43.71983283272059,-79.42863012920792,1.0,2477.3722813565896,1729.0375561542846,235.71933561436003,1324.914991060884,241.9887931916849,3205.098994900885
14826,43.71983283272059,-79.42368227772278,2.0,2411.1740301151717,2104.4578429311414,629.3781103544652,1706.039710871632,532.8898027920317,2899.172660497869
14827,43.71983283272059,-79.4212083519802,5.0,2260.04589744392,2295.113321342478,828.0218307117347,1629.630887348107,718.2686912805873,2755.1290493975384
14828,43.71983283272059,-79.41873442623762,1.0,2116.9218316827146,2487.131899332748,1026.9410866803319,1447.1067818776553,909.5802377546622,2618.354159168345
14830,43.71983283272059,-79.41378657475248,1.0,1861.9799120713703,2874.163822807438,1332.0505369112707,1099.7245505482203,1299.481656305147,2371.579375649852
14839,43.71983283272059,-79.3915212430693,2.0,1684.5278864189274,4640.3043425297565,1267.2496818261363,1078.096128474973,3082.0818274616477,2004.6954130473491
14875,43.71983283272059,-79.30245991633663,1.0,799.6635335936384,3430.70425389248,1132.8553699239962,2054.6471810277294,4100.7651673975815,2732.4872664349245
14880,43.71983283272059,-79.29009028762377,1.0,1608.3241236523781,2554.7711117447025,969.9144193659519,1270.3909126396059,4510.469332588832,2877.8005862683217
14904,43.71983283272059,-79.23071606980199,1.0,3948.165084297634,1961.3751327293585,594.8117589695294,3002.6781871214744,8059.529051639226,6312.248387415222
14960,43.72163881139706,-79.59190922821782,1.0,2533.1397218829534,8921.771823474597,2309.5131056874047,8771.724950996015,4259.273058069365,9405.674478277066
14961,43.72163881139706,-79.58943530247524,1.0,2491.354978808064,8876.000851081253,2265.290309684446,8648.425794645167,4265.068672218329,9271.40900240254
14962,43.72163881139706,-79.58696137673267,1.0,2465.026095066926,8834.49790265407,2238.0088293640065,8527.99963789397,4280.1453634801,9139.524053933123
14993,43.72163881139706,-79.51026967871287,2.0,3557.492995636788,4989.945503429485,46.044670962667425,4360.729784472165,6509.507678604081,6908.115300087944
15007,43.72163881139706,-79.47563471831683,1.0,3158.552807638537,2226.15910492996,1452.193070776885,2226.15910492996,3729.075382310644,6087.103711338889
15012,43.72163881139706,-79.46326508960396,2.0,3362.882386172196,1264.7238175901587,1397.153215720511,1264.7238175901587,2741.2651047917902,5448.252357917707
15020,43.72163881139706,-79.44347368366337,1.0,2648.9265526037098,601.8502884740728,978.4297604129504,601.8502884740728,1192.2381946724834,4313.591423814986
15022,43.72163881139706,-79.43852583217821,2.0,2595.9358906531247,920.6791591970334,586.5854133214173,785.0743519407611,832.4732157888269,3973.1092092401946
15023,43.72163881139706,-79.43605190643564,1.0,2592.139213239163,1099.8072939162919,395.8338506874977,914.4473112474246,669.3503060454558,3807.1142346237802
15025,43.72163881139706,-79.4311040549505,3.0,2630.2708307958087,1473.7210102238653,142.59995806923146,1230.6187213576159,443.30892153892614,3485.6392544282016
15031,43.72163881139706,-79.41626050049504,3.0,2141.3634231792234,2639.33531786034,1081.432081477805,1185.1354226715498,1161.7463627073992,2650.3798504620704
15033,43.72163881139706,-79.4113126490099,11.0,1931.3417125731046,3033.145491342424,1239.18817950489,823.8929385733672,1539.453208086353,2439.7075060952634
15034,43.72163881139706,-79.40883872326732,1.0,1849.7713300775126,3230.4991385237295,1355.6678342796304,659.6511288891043,1731.8415829574956,2352.713647909716
15036,43.72163881139706,-79.40389087178218,1.0,1744.5065565243942,3625.8594121059523,1633.5838150257157,431.5624627150754,2120.4834475486036,2222.6014762884743
15039,43.72163881139706,-79.39646909455446,1.0,1752.7218610553687,4220.073229861186,1611.4189063361437,639.5093133056588,2708.9395950083976,2154.830993463994
15046,43.72163881139706,-79.37915161435643,5.0,2433.434901252602,5058.870090483641,1535.2628381393972,1926.2160643554537,4092.854244334961,2228.2170424445744
15075,43.72163881139706,-79.30740776782179,1.0,780.1074136046919,3728.010272373038,1284.6927485621718,2500.82981986973,4191.265140213668,2576.9777605641443
15076,43.72163881139706,-79.30493384207921,1.0,846.6539440128169,3540.0074210448856,1124.288301917631,2326.940295101437,4237.236972788108,2546.7740470697618
15077,43.72163881139706,-79.30245991633663,2.0,951.0876541834356,3353.3133710038173,978.3071503242647,2157.4630855274727,4291.990221919392,2531.946297064019
15090,43.72163881139706,-79.27029888168317,1.0,1174.726518304497,1321.316740723113,2049.102956772391,1321.316740723113,5632.883446885122,3558.335933894889
15092,43.72163881139706,-79.26535103019802,1.0,1409.4618176288016,1005.1508672232718,2074.277227613356,1215.1173925150817,5913.52084252859,3849.0521319626714
15094,43.72163881139706,-79.26040317871288,1.0,1706.1815586999226,697.202975370447,1832.1623122692,1234.9117203454314,6207.108697063241,4157.697839543152
15095,43.72163881139706,-79.2579292529703,2.0,1868.8216101919836,585.83607079103,1732.9478401383697,1291.6866574194962,6358.201552468636,4317.551542283467
15107,43.72163881139706,-79.22824214405941,1.0,4082.6799302040977,2049.4925958793256,487.6417226352556,3096.478374942286,8331.40725062399,6410.6143396472235
15151,43.72344479007353,-79.61912241138613,1.0,3609.0171487405914,9865.434255726614,3456.735390781541,10153.972522312313,4601.214707327948,11140.541241828265
15166,43.72344479007353,-79.58201352524752,2.0,2260.3008793322447,8962.866528918225,2036.5066164600432,8131.542425664511,4140.841603552384,9040.12537137653
15168,43.72344479007353,-79.57706567376238,1.0,2324.675871974186,8911.790623742447,2111.3536080644963,7908.280532635252,4237.949993870417,8799.129715763624
15190,43.72344479007353,-79.52263930742573,2.0,3715.1112273078224,5696.29613626112,1016.9890863275855,4865.680947821628,6919.480117941741,7151.05287094862
15194,43.72344479007353,-79.51274360445544,1.0,3833.6344475566466,5028.072914892806,310.2300539568866,4322.216107640575,6724.124983988198,7105.9981133731335
15201,43.72344479007353,-79.49542612425742,1.0,3294.3059080178937,3784.3515351621872,1230.7015828430178,3605.7673140250336,5336.358534464642,6674.889108501351
15206,43.72344479007353,-79.48305649554456,1.0,3239.126770490003,2790.384760693698,1782.1407227090403,2790.384760693698,4348.116848753022,6475.771330511057
15220,43.72344479007353,-79.44842153514851,10.0,2948.403885217573,240.69893791195133,1143.3664552177136,240.69893791195133,1636.9761909920867,4759.289605357791
15223,43.72344479007353,-79.44099975792079,2.0,2813.9678184901486,654.5425677184845,841.0064941722239,654.5425677184845,1108.7918253196794,4249.821978405047
15227,43.72344479007353,-79.4311040549505,2.0,2828.187624948323,1426.5454717707032,341.5872452692297,1346.2248985464355,639.1304690495122,3613.0648203495734
15234,43.72344479007353,-79.41378657475248,8.0,2202.1748996007586,2811.813585879061,965.2885847046501,935.4154141094557,1425.4679289319035,2711.7001335256646
15238,43.72344479007353,-79.40389087178218,7.0,1942.9104725442958,3606.896887829731,1516.4658254951132,243.59316900574282,2169.8584852959666,2417.5876928058797
15241,43.72344479007353,-79.39646909455446,2.0,1950.2899881370831,4203.775291247277,1789.407175145807,531.0903350562362,2747.7452863914464,2355.435936442221
15243,43.72344479007353,-79.3915212430693,2.0,2054.3313022542643,4601.858867864071,1654.0972698929827,909.8912033210238,3137.2066272461507,2397.4630388438695
15245,43.72344479007353,-79.38657339158416,1.0,2225.964370226447,4825.349630985429,1608.750062067858,1300.6304128803238,3528.7333779862115,2503.1169260942174
15246,43.72344479007353,-79.38409946584159,2.0,2332.699154837832,4828.567090165895,1622.7564429503382,1497.5706523175947,3725.067902520702,2577.543896499437
15268,43.72344479007353,-79.32967309950496,1.0,1885.9639556353172,5415.408972822187,1941.8175618182927,4230.851545033166,4398.148422643664,3260.9080669248656
15269,43.72344479007353,-79.32719917376238,1.0,1717.4772486662157,5219.685261838074,2081.928491781376,4042.9200558743537,4360.6685458048305,3124.6980992811036
15270,43.72344479007353,-79.3247252480198,2.0,1556.30436256533,5024.244997470225,2231.066047979498,3856.1369844254277,4332.052355495076,2995.563878078942
15279,43.72344479007353,-79.30245991633663,1.0,1118.123367542517,3286.3681129593238,843.406464308615,2273.3774705903884,4484.039671571125,2331.4251441034066
15287,43.72344479007353,-79.28266851039604,1.0,938.2584400624858,1834.5794216009538,1056.7869544821747,1396.463298061026,5167.735328471862,2773.6689595237576
15291,43.72344479007353,-79.27277280742574,1.0,906.6644321006877,1247.2142616478789,1796.3297805827062,1247.2142616478789,5649.20971695043,3275.4905565339627
15298,43.72344479007353,-79.25545532722772,1.0,1944.085412112918,728.7013976809125,1466.1628742764826,1202.9770401216656,6639.992184775811,4370.341206639706
15305,43.72344479007353,-79.2381378470297,1.0,3260.4783317465694,1520.7794491082757,532.4985557022126,2287.4626019881352,7756.4318697239905,5600.345974734185
15351,43.72344479007353,-79.1243372628713,3.0,6554.06660286207,6336.930760696963,6362.842764263042,11268.262375450604,16208.830969676825,12656.24384293923
15372,43.72525076875,-79.57211782227722,3.0,2269.9811423352194,9078.650412243884,2076.680039352139,7526.760683177204,4183.66062717848,8736.992970922352
15376,43.72525076875,-79.56222211930692,2.0,2707.7742945496707,8525.92778803095,2553.9135033411235,7123.469175426608,4551.787444074883,8326.349380047881
15386,43.72525076875,-79.53748286188119,1.0,3582.8197862903553,6667.0300824094265,1489.2767237738367,5678.360163078332,5858.148095936645,7574.94282030241
15391,43.72525076875,-79.52511323316831,1.0,3498.6929200286086,5771.23542424224,1267.3855952325855,4880.360505406804,6640.474424202613,7374.89039924308
15408,43.72525076875,-79.48305649554456,1.0,3438.8719181636548,2780.2479762652974,1969.48018442271,2780.2479762652974,4381.558585550022,6674.88126017096
15425,43.72525076875,-79.44099975792079,1.0,3013.1817704495065,610.0645104048209,940.291155550605,610.0645104048209,1233.6473655340976,4364.163066907467
15426,43.72525076875,-79.43852583217821,3.0,2996.6750932366826,809.0812744777317,785.6738325379658,809.0812744777317,1094.2750820375086,4204.1666917594775
15432,43.72525076875,-79.42368227772278,2.0,2829.8844354895896,2004.5184447535557,731.3331743110798,1707.5615298854495,959.0864214945813,3334.5366223219276
15433,43.72525076875,-79.4212083519802,1.0,2702.2873243431845,2203.8196276152503,663.1455925360259,1508.2332314961504,1073.2027928166358,3210.099972737937
15434,43.72525076875,-79.41873442623762,1.0,2583.78865478011,2403.126739545625,651.259643824904,1308.907673158401,1209.6125278054535,3093.5174932301516
15436,43.72525076875,-79.41378657475248,2.0,2379.425637796633,2801.753688702683,794.5330467483791,910.2719776839575,1524.5987075223811,2887.6585090900485
15437,43.72525076875,-79.4113126490099,7.0,2296.4672631401745,3001.0718353448533,924.1479070567489,710.9704877020375,1695.358881433646,2800.3900093489583
15438,43.72525076875,-79.40883872326732,1.0,2228.3073355200345,3200.3923205593624,1075.3042021739768,511.6968936814297,1871.78070710719,2724.940007152384
15440,43.72525076875,-79.40389087178218,1.0,2141.734218393846,3599.038751915678,1413.9053067008933,113.82096386343733,2236.212837092165,2613.4325352985115
15441,43.72525076875,-79.4014169460396,1.0,2125.348360251776,3798.3641246047496,1593.6585366939496,87.87511723061884,2422.4804251184946,2579.078779902568
15442,43.72525076875,-79.39894302029703,1.0,2127.600058580228,3997.690648287072,1777.591074090925,286.2858303808461,2610.6810845993564,2559.837180206682
15448,43.72525076875,-79.38409946584159,1.0,2500.7118276195597,4628.051981181242,1821.8641660868043,1481.9817297944815,3764.0692721901064,2762.065875939353
15470,43.72525076875,-79.32967309950496,1.0,1995.7327345492668,5381.647384809692,1799.25340649258,4300.447281081478,4594.528360170906,3120.6861808556496
15476,43.72525076875,-79.3148295450495,4.0,1237.9571017543478,4202.996838941959,1695.6964223333293,3218.238523578437,4509.206169825947,2389.942083985542
15482,43.72525076875,-79.29998599059407,1.0,1394.122136804027,3037.901056416291,564.4966296701767,2254.3071618655,4734.877976834955,2131.901565109617
15485,43.72525076875,-79.29256421336633,3.0,1384.4529973198726,2466.4550618073404,336.3013318408603,1875.4819599773546,4953.353806155413,2243.682225775683
15487,43.72525076875,-79.28761636188119,1.0,1045.4342546354187,2093.7396168962905,611.0613530955991,1694.6687922659414,5132.682769722397,2399.4599747533925
15491,43.72525076875,-79.2777206589109,1.0,631.6160764427091,1392.1103659475762,1359.2634289922046,1392.1103659475762,5560.230441661883,2856.1077325454244
15583,43.727056747426474,-79.54985249059406,1.0,3325.6111017833127,7518.402782391617,2205.45450380442,6413.548851395855,5001.72091026432,8082.80307177003
15607,43.727056747426474,-79.49047827277228,1.0,3635.660780274736,3381.750829365745,1730.097154469919,3093.0955546239693,5007.404390363946,6970.320958996629
15610,43.727056747426474,-79.48305649554456,2.0,3638.7174286085983,2784.571184536161,2159.2140373771695,2722.7867532585683,4423.857753772635,6874.081202480976
15611,43.727056747426474,-79.48058256980198,1.0,3661.515362649884,2585.5957551972956,2105.811300775098,2534.1329625269486,4230.241959930908,6799.204305704845
15614,43.727056747426474,-79.47316079257426,2.0,3792.4979745279516,1989.1002433376534,1601.212531527962,1980.7454570492125,3653.0954062457017,6410.321297952626
15616,43.727056747426474,-79.4682129410891,1.0,3928.2928255648917,1592.0645465053992,1243.1204972625699,1592.0645465053992,3272.5021828814356,6169.700790182643
15627,43.727056747426474,-79.44099975792079,1.0,3212.575360460009,629.64880773984,1068.4237199296404,629.64880773984,1376.5459032413219,4484.571128166295
15632,43.727056747426474,-79.42863012920792,1.0,3248.2320035556136,1613.4635289937746,775.8855410754778,1613.4635289937746,1033.1852537933912,3748.608357816518
15633,43.727056747426474,-79.42615620346534,2.0,3112.2589332948583,1811.9133674724828,699.587017567,1811.9133674724828,1067.9070757465297,3616.448343054302
15639,43.727056747426474,-79.4113126490099,1.0,2483.2221156452842,3005.0709940092365,796.2847951342028,734.5801530101566,1801.997200784787,2984.6238751102173
15641,43.727056747426474,-79.40636479752476,1.0,2372.5698649865076,3403.2342154546923,1148.02946594743,363.0431410055677,2141.325998121758,2855.4739200983445
15642,43.727056747426474,-79.40389087178218,8.0,2340.870837135717,3602.357684635797,1333.8342980976142,217.0229834441298,2318.088899861139,2809.9564928100604
15644,43.727056747426474,-79.39894302029703,1.0,2327.946441791454,4000.667505166619,1714.5789201436053,340.7363601549375,2681.135859158209,2760.181260831043
15649,43.727056747426474,-79.38657339158416,1.0,2580.624276986138,4424.040745451084,2010.0514994422792,1295.8791382693014,3621.7046144422334,2883.867941089294
15650,43.727056747426474,-79.38409946584159,1.0,2673.2303300485837,4427.54963085494,2021.2783138807476,1493.434972954187,3813.2440749945463,2948.480574258137
15666,43.727056747426474,-79.3445166539604,1.0,2696.4556845602838,5406.013881898249,1034.7011035622695,4674.90794791181,5157.10382750839,2748.1175607194073
15672,43.727056747426474,-79.32967309950496,1.0,2118.8592651229237,5355.196436176156,1668.6809839678428,4378.1406115864565,4791.262768341446,2987.3682345763114
15683,43.727056747426474,-79.30245991633663,3.0,1477.512433165634,3186.3463511632876,679.2730785455233,2537.128384900787,4870.2212801821815,1930.4670667486553
15684,43.727056747426474,-79.29998599059407,1.0,1565.3284748439996,2990.8921728853234,483.6993661184882,2399.2857421615936,4926.006312514279,1931.540075361404
15690,43.727056747426474,-79.28514243613861,1.0,766.4457223543669,1835.720764290198,733.5154790991145,1828.418862728727,5405.034541705522,2328.9520254888075
15697,43.727056747426474,-79.2678249559406,1.0,873.815661530981,693.1272345012221,1843.48228635847,693.1272345012221,6213.39855125006,3318.741850773042
15698,43.727056747426474,-79.26535103019802,1.0,1051.9301737712797,620.8728823932881,1675.226416834807,620.8728823932881,6345.558526503011,3482.8717832192865
15703,43.727056747426474,-79.25298140148514,2.0,2003.369306627488,1050.0741947229726,1018.8181057465636,1050.0741947229726,7053.928037474941,4347.848350863751
15710,43.727056747426474,-79.23566392128713,1.0,3379.431134616839,1466.7435358781217,369.625494343893,2333.232136004246,8147.780591418437,5632.3301763178815
15756,43.72886272610294,-79.62159633712871,3.0,3440.407371952439,10494.078442851755,3320.4175087831763,9928.003242233975,4189.33384685931,11682.66288569458
15762,43.72886272610294,-79.60675278267327,12.0,2459.4094176952312,10035.079966846088,2298.50495002189,9008.565948682995,3649.651107678729,10812.297349343555
15764,43.72886272610294,-79.60180493118811,1.0,2180.594440563413,9909.514123518426,2001.1657179099504,8716.978445666999,3541.910020889104,10536.40918934524
15800,43.72886272610294,-79.51274360445544,1.0,3314.848415965103,4704.414376886109,868.5251048059529,3874.554149921754,6806.5315217884445,7707.968096712961
15802,43.72886272610294,-79.5077957529703,1.0,3478.5275012710317,4361.800562710351,873.037605697081,3604.4857277280844,6414.817546221435,7566.88070758409
15818,43.72886272610294,-79.4682129410891,1.0,4114.166969891014,1624.6262494690475,1156.3956488065373,1534.6033448342255,3341.036500290753,6333.808388462342
15819,43.72886272610294,-79.46573901534653,2.0,4123.967281313513,1430.9804856644166,973.2339154999744,1356.4738349980162,3156.5583635650173,6222.776996682971
15821,43.72886272610294,-79.46079116386139,1.0,3911.28875774324,1050.0911826692222,636.7260673643234,1023.9188865672808,2793.7358957901224,5923.326158808781
15826,43.72886272610294,-79.44842153514851,1.0,3523.796806814673,361.6713820228389,664.4517849200519,361.6713820228389,1948.9840507883696,5083.974902407722
15830,43.72886272610294,-79.43852583217821,2.0,3397.5500507076104,885.2568123522831,1101.1763311988586,885.2568123522831,1422.6627916634584,4459.433189285632
15831,43.72886272610294,-79.43605190643564,1.0,3394.650389361033,1070.3093494801012,1012.5284292575607,1070.3093494801012,1333.7979727546517,4312.217705701375
15835,43.72886272610294,-79.42615620346534,2.0,3264.844046635449,1840.5837382523548,591.5848556261906,1840.5837382523548,1262.524200499166,3771.5905647082886
15838,43.72886272610294,-79.41873442623762,2.0,2922.6129528002575,2429.7690377075946,254.4236177381397,1364.5332246096677,1513.1681880966314,3432.4720270709295
15841,43.72886272610294,-79.4113126490099,1.0,2671.9934118069777,3022.4158298212924,703.2892543259363,808.8653954832265,1923.7131940042539,3170.8518940523163
15846,43.72886272610294,-79.39894302029703,1.0,2528.3421040437966,4013.6861736941096,1673.3971130645825,480.38444799089723,2764.3895580711865,2960.5677468529675
15848,43.72886272610294,-79.39399516881188,2.0,2578.7864451806595,4268.5226223553045,2068.5075736106155,785.8964308688368,3126.444046707329,2967.440127157472
15893,43.72886272610294,-79.28266851039604,1.0,491.88179312726623,1586.197483598287,928.7990073359015,1586.197483598287,5678.410814001468,2291.411090694127
15904,43.72886272610294,-79.25545532722772,1.0,1772.2374539963132,773.0895660057441,946.1030926365839,773.0895660057441,7044.628507684198,4081.1982807757286
15905,43.72886272610294,-79.25298140148514,2.0,1970.053719654975,948.6889742962519,836.8680332340535,948.6889742962519,7189.167588706056,4262.592889436573
15960,43.73066870477941,-79.61664848564357,2.0,2994.4186921526057,10512.089931563612,2874.2491583885453,9489.94721858341,3804.6845057259916,11522.655360941886
15966,43.73066870477941,-79.60180493118811,1.0,2032.8011738370533,10101.303041779214,1863.5281692008396,8579.118722861756,3346.3712176318504,10684.004127817625
15971,43.73066870477941,-79.58943530247524,1.0,1512.715826031851,9857.388744853813,1291.0911072134459,7878.424445244466,3263.587587695394,10040.711296028165
15973,43.73066870477941,-79.5844874509901,1.0,1451.4805264262827,9786.614799527617,1225.0231914978865,7616.60020004027,3314.82279529983,9799.99556900214
15993,43.73066870477941,-79.53500893613861,1.0,2952.2102808298955,6257.15168466916,2021.3031008628243,5193.337817844777,5641.8466003789135,8110.570026825925
16007,43.73066870477941,-79.50037397574258,3.0,3628.1008098699763,3751.4008520468255,1323.0333283512302,3081.60863458668,5874.569628798227,7557.4320086975495
16021,43.73066870477941,-79.46573901534653,3.0,4290.6146889824895,1494.319306914324,905.3311738439511,1273.0236351569577,3240.011961868915,6368.9743354182365
16031,43.73066870477941,-79.44099975792079,2.0,3611.782466125655,828.6098581865903,1135.3609418971423,828.6098581865903,1697.776017229345,4741.7165537319115
16033,43.73066870477941,-79.43605190643564,1.0,3595.286395479413,1153.6352325926891,1201.5248617506745,1153.6352325926891,1520.8812416669637,4452.169547576511
16034,43.73066870477941,-79.43357798069307,1.0,3603.5939164093984,1331.2434476423364,1136.3918382231047,1331.2434476423364,1465.4720479281407,4313.933677297444
16035,43.73066870477941,-79.4311040549505,2.0,3622.8708645867373,1514.2678903741496,937.2751832471819,1514.2678903741496,1435.830942215882,4180.63727100039
16039,43.73066870477941,-79.4212083519802,1.0,3197.1306191012836,2273.9464242353306,146.41856223073407,1618.200782300133,1585.0410638805424,3707.2208144568845
16041,43.73066870477941,-79.41626050049504,2.0,3008.0658495108114,2662.052672765077,263.91537409222286,1255.022779542441,1792.9219472067807,3514.7304369754925
16042,43.73066870477941,-79.41378657475248,2.0,2929.3517433171783,2857.1953664245993,461.4561934786598,1082.8350326849509,1919.6058121032306,3431.8352499967364
16045,43.73066870477941,-79.40636479752476,3.0,2766.940564885228,3445.4996257558496,1058.0876215382252,664.5762689782679,2360.6524850260266,3244.525759449429
16047,43.73066870477941,-79.4014169460396,3.0,2727.021098154891,3839.364374512021,1456.4458699063534,593.0705321519064,2688.6013572783145,3176.589506357408
16067,43.73066870477941,-79.35193843118812,1.0,2263.5019831660466,4882.967437202294,788.8752853799837,4115.145716580761,5781.282923557497,2875.3076160264945
16072,43.73066870477941,-79.33956880247524,2.0,2410.4493314600563,5025.716285575495,812.4779310760241,4951.484309664786,5385.065282565489,3300.239825013807
16074,43.73066870477941,-79.3346209509901,1.0,2577.014507157704,5077.9817893913605,1109.6768339054115,4909.797327821748,5271.226358169695,3084.638229959144
16086,43.73066870477941,-79.30493384207921,1.0,1802.8519430539682,3333.8032398902437,916.7810299961777,2964.420960380961,5214.08414041352,1554.111204849049
16092,43.73066870477941,-79.29009028762377,1.0,1033.541457397701,2141.393036726262,437.06830456561124,2141.393036726262,5583.997591951178,1776.2515451099239
16099,43.73066870477941,-79.27277280742574,2.0,363.21464182737,764.1559937559982,1746.0693537895268,764.1559937559982,6281.651564281389,2762.720756361951
16100,43.73066870477941,-79.27029888168317,2.0,562.1343975324852,574.5342191046168,1864.131108277713,574.5342191046168,6399.984656637981,2930.875378791521
16105,43.73066870477941,-79.2579292529703,1.0,1558.2649261461418,502.6705585146883,955.0897460084426,502.6705585146883,7046.690613709487,3816.887336378324
16115,43.73066870477941,-79.23318999554456,1.0,3551.309017624283,1036.3258544059304,625.5233153994884,2461.080012790377,8544.690290995259,5592.464169825828
16166,43.732474683455884,-79.60675278267327,1.0,2209.914044209521,10414.360904151328,2073.576708848582,8744.46138991221,3272.0910777654008,11101.801596351432
16169,43.732474683455884,-79.59933100544553,1.0,1749.9823501344572,10238.259259175407,1581.551094765998,8296.525007232567,3108.6223824069025,10702.105803076682
16170,43.732474683455884,-79.59685707970297,1.0,1616.854385440213,10186.69577133391,1435.5176460917055,8151.482723201469,3078.0970891866205,10573.040637764578
16171,43.732474683455884,-79.5943831539604,1.0,1498.4775265288233,10138.794697731608,1303.6708046773815,8008.770108083015,3060.2688938535134,10446.18859859362
16172,43.732474683455884,-79.59190922821782,1.0,1398.6023764794832,10094.608175359199,1190.7324761916777,7868.513923867015,3055.3600693177436,10321.631283440604
16228,43.732474683455884,-79.45336938663367,1.0,4026.9513640454493,855.7838574321219,118.94987940118867,314.0706973181326,2512.1958693157235,5642.426399861732
16229,43.732474683455884,-79.45089546089109,3.0,3964.8028568792834,785.7871874238051,317.5144965692695,245.72022967049915,2364.1834017551464,5483.500709657765
16235,43.732474683455884,-79.43605190643564,2.0,3795.9246649021816,1263.6110184605664,1343.6154402633942,1224.4316856265748,1711.043246475434,4596.621863243166
16239,43.732474683455884,-79.42615620346534,1.0,3584.2556419385137,1959.2765148741407,559.1536274293644,1959.2765148741407,1656.0888972409957,4093.75976161153
